,timestamp,x,z,time
130,1900-01-01 10:15:11.110,3.095814925573337,2.8882366114663705,13.0
131,1900-01-01 10:15:11.220,3.096521010949435,2.8858807716072845,13.1
132,1900-01-01 10:15:11.320,3.097939732355561,2.884777934098038,13.2
133,1900-01-01 10:15:11.430,3.0980252903353893,2.8839569853590246,13.3
134,1900-01-01 10:15:11.540,3.0959367984814703,2.882622682628715,13.4
135,1900-01-01 10:15:11.640,3.09295605947838,2.882062932688599,13.5
136,1900-01-01 10:15:11.720,3.092514713874477,2.8821667934507538,13.6
137,1900-01-01 10:15:11.820,3.092397517336362,2.882659749809323,13.7
138,1900-01-01 10:15:11.930,3.0909149619733998,2.8830697285840823,13.8
139,1900-01-01 10:15:12.030,3.0916478413840154,2.883594432090354,13.9
140,1900-01-01 10:15:12.140,3.0937307403354257,2.8843285042654263,14.0
141,1900-01-01 10:15:12.250,3.094866588464379,2.8846719311542284,14.1
142,1900-01-01 10:15:12.310,3.09478850662602,2.88511157672343,14.2
143,1900-01-01 10:15:12.430,3.094677894724842,2.885860983160097,14.3
144,1900-01-01 10:15:12.530,3.0955489156634473,2.8872222408596198,14.4
145,1900-01-01 10:15:12.630,3.0971671106636482,2.8890706699064923,14.5
146,1900-01-01 10:15:12.740,3.097506330051176,2.8911185942720694,14.6
147,1900-01-01 10:15:12.840,3.0980920955460567,2.894601642331602,14.7
148,1900-01-01 10:15:12.910,3.1001110057266934,2.8972617242255523,14.8
149,1900-01-01 10:15:13.020,3.101899392314178,2.9011424059200106,14.9
150,1900-01-01 10:15:13.130,3.103177740907111,2.904651118201596,15.0
151,1900-01-01 10:15:13.230,3.103322138528526,2.9073745456977718,15.1
152,1900-01-01 10:15:13.340,3.1036329818856343,2.909145304407292,15.2
153,1900-01-01 10:15:13.410,3.0944055756458018,2.9204175962366006,15.3
154,1900-01-01 10:15:13.510,3.094969299734257,2.922089075866179,15.4
155,1900-01-01 10:15:13.620,3.0942699532472364,2.9231384182750673,15.5
156,1900-01-01 10:15:13.720,3.094287992089706,2.9238660305345587,15.6
157,1900-01-01 10:15:13.840,3.0943915916957003,2.9238806292207253,15.7
158,1900-01-01 10:15:13.940,3.0945776950111705,2.923195277810155,15.8
159,1900-01-01 10:15:14.010,3.0942221763409763,2.922488816576156,15.9
160,1900-01-01 10:15:14.110,3.093628892932331,2.92135973739513,16.0
